Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
44149,830709995762796,February,NC,2838.3453,2307.0,50,45,1,,44,1,1,1,3,"Native, Born In US",56,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,46.14,3.8316802527456075,1936
44739,392928009089989,February,OH,2678.4268,1076.0,40,45,1,,53,2,5,0,0,"Native, Born In US",OH,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,26.9,3.292126286607793,2809
45195,10260049080084,February,OK,2142.5138,2884.61,40,46,4,,44,1,1,1,3,"Foreign Born, Not a US Citizen",73,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1936
45246,610803092148129,February,OK,2983.7514,1269.0,45,46,1,,28,2,1,0,0,"Native, Born In US",73,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,28.2,3.339321977944068,784
45306,130240240610408,February,OK,2190.3512,2884.61,50,45,7,,55,1,1,2,10,"Native, Born In US",73,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3025
45307,160030940520408,February,OK,2191.3268,2884.61,40,46,1,,46,1,5,0,0,"Native, Born In US",73,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,2116
45901,38344420010903,February,PA,2704.6617,133.0,70,45,1,,30,2,7,0,0,"Native, Born In US",PA,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,1.9,0.6418538861723947,900
45914,192030340380404,February,PA,3267.2559,1980.0,60,45,1,,46,1,6,2,3,"Native, Born In US",PA,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,33.0,3.4965075614664802,2116
46025,5614820018707,February,PA,2938.9674,2884.61,60,45,1,,34,1,1,2,8,"Native, Born In US",PA,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-Absent,1.0,False,48.07683333333333,3.8728004256064557,1156
46567,90924820989794,February,PA,3065.8622,2884.61,60,45,1,,46,2,1,3,10,"Native, Born In US",PA,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,48.07683333333333,3.8728004256064557,2116
47760,146056122440460,February,SD,501.3888,1000.0,70,45,1,,29,2,5,2,5,"Native, Born In US",SD,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,14.285714285714286,2.659260036932778,841
48412,308907754998858,February,TX,3182.6187,2884.61,40,45,1,,42,2,5,1,3,"Native, Born In US",74,Hospitals (622),3060,Government - Federal,No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,1764
48911,30588005644240,February,TX,3360.8134,1923.07,50,46,4,,48,1,1,2,10,"Foreign Born, US Cit By Naturalization",74,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,38.4614,3.649655140954175,2304
50339,840607073958389,February,VT,382.2921,980.76,80,45,1,,27,1,7,0,0,"Native, Born In US",VT,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,12.2595,2.5063011466421568,729
50340,840607073958389,February,VT,382.2921,1019.23,80,45,1,,28,1,7,0,0,"Native, Born In US",VT,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,12.740375,2.544776084561684,784
51642,194850440230504,February,WV,1082.3859,711.0,40,44,1,,56,1,1,0,0,"Native, Born In US",55,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,17.775,2.8777929756893044,3136
52381,450609915983193,February,WY,269.9553,2884.61,40,45,1,,40,1,1,3,11,"Native, Born In US",83,Hospitals (622),3060,Government - Local,No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1600
52726,954081922059020,March,AL,4134.6711,961.0,45,45,1,,28,1,7,0,0,"Native, Born In US",63,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,False,21.355555555555554,3.0613119191999725,784
53816,1160160992091,March,CA,3157.1556,2884.61,60,46,4,,37,1,1,3,11,"Native, Born In US",93,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,1369
54435,600267094305349,March,CA,2665.5878,2403.84,24,46,1,,37,2,1,2,5,"Native, Born In US",93,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,100.16000000000001,4.606768907351788,1369
55249,105905160395836,March,CA,2914.3044,2419.0,40,45,1,,42,2,1,3,3,"Native, Born In US",93,"Justice, public order, and safety activities (922, pt. 92115)",3060,Government - Local,No,No,Employed-At Work,1.0,True,60.475,4.102230056496091,1764
55623,660398065906997,March,CA,2993.4365,2596.15,40,46,4,,35,2,1,1,2,"Foreign Born, Not a US Citizen",93,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,64.90375,4.172905403242624,1225
56395,975008959059280,March,CO,1537.0311,2884.61,65,46,1,,54,1,1,0,0,"Native, Born In US",84,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,44.37861538461539,3.7927577179329193,2916
56469,100989096101439,March,CO,1463.1552,2884.61,80,45,1,7.0,47,1,1,2,10,"Foreign Born, US Cit By Naturalization",84,"Colleges and universities, including junior colleges (6112, 6113)",3060,Government - State,No,No,Employed-At Work,1.0,False,36.057625,3.585118353154675,2209
56924,905701880596029,March,CT,1131.1067,1250.0,80,45,1,,32,2,1,0,0,"Native, Born In US",CT,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,15.625,2.7488721956224653,1024
57018,94941204005936,March,CT,1344.9673,2884.61,50,45,4,,46,2,1,2,3,"Native, Born In US",CT,Administration of human resource programs (923),3060,Government - Federal,No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,2116
57045,100909924344065,March,CT,1178.5462,2884.61,50,46,1,,57,1,1,0,0,"Native, Born In US",CT,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3249
57046,100909924344065,March,CT,1344.9673,2884.61,50,46,4,,45,2,1,0,0,"Native, Born Abroad Of US Parent(s)",CT,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,2025
57277,999240461700750,March,CT,1123.4941,480.0,18,45,1,,49,2,1,2,4,"Native, Born In US",CT,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,26.666666666666668,3.283414346005772,2401
57819,705900961895180,March,DE,503.3008,2884.61,50,44,1,,43,2,1,1,4,"Native, Born In US",51,Offices of physicians (6211),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,57.6922,4.0551219824004106,1849
57953,110109924067481,March,DC,538.487,2884.61,50,45,6,2.0,39,2,5,0,0,"Native, Born in PR or US Outlying Area",53,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,1521
58515,14101120686990,March,FL,3429.0457,2708.0,60,44,1,,46,2,1,2,3,"Foreign Born, Not a US Citizen",59,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,45.13333333333333,3.809621071810065,2116
58787,292390550040104,March,FL,3322.8514,2884.61,40,45,1,,38,1,1,3,5,"Native, Born In US",59,Hospitals (622),3060,Government - Federal,No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1444
59260,270924091311059,March,FL,3791.4894,640.0,40,46,1,,59,1,1,0,0,"Native, Born In US",59,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,16.0,2.772588722239781,3481
59327,70901130990892,March,GA,2818.6732,2884.61,60,45,1,,39,2,1,2,8,"Native, Born In US",58,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,48.07683333333333,3.8728004256064557,1521
59374,800937092011099,March,GA,3416.1023,2884.61,60,45,1,,59,1,1,0,0,"Native, Born In US",58,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,3481
59450,101015607055351,March,GA,3778.1356,961.0,40,46,2,,41,1,1,1,2,"Foreign Born, US Cit By Naturalization",58,Public finance activities (92113),3060,Government - Federal,No,No,Employed-At Work,1.0,False,24.025,3.1790949548563563,1681
60887,54391170975696,March,IL,3607.051,2307.69,45,46,4,,48,2,1,2,3,"Foreign Born, US Cit By Naturalization",IL,Pharmaceutical and medicine manufacturing (3254),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,51.282000000000004,3.937339813411936,2304
61285,57471170994590,March,IL,2957.0211,1057.69,60,46,1,,30,1,1,1,1,"Native, Born In US",IL,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,17.62816666666667,2.869498001590518,900
62204,101007701101829,March,IA,1396.3781,2238.0,60,46,1,,36,1,1,1,1,"Native, Born In US",IA,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,37.3,3.6189933266497696,1296
62930,97212510698398,March,KY,2527.3274,769.23,60,45,1,,33,2,1,0,0,"Native, Born In US",61,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,True,12.820500000000001,2.5510454522920454,1089
62931,97212510698398,March,KY,2676.8436,673.07,50,45,4,,38,1,1,0,0,"Foreign Born, Not a US Citizen",61,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,13.461400000000001,2.5998263306947935,1444
63616,43182130698599,March,ME,603.0398,1200.0,40,42,1,,47,2,7,0,0,"Native, Born In US",ME,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,30.0,3.4011973816621555,2209
63633,120300077669510,March,ME,646.141,2884.61,35,45,1,,58,1,1,0,0,"Native, Born In US",ME,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,82.41742857142857,4.411796926339143,3364
64398,549120192010952,March,MA,3402.8915,2884.61,80,46,1,,49,2,1,2,10,"Foreign Born, US Cit By Naturalization",MA,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,36.057625,3.585118353154675,2401
64415,905129210039201,March,MA,3491.1106,846.0,50,46,1,,56,1,7,0,0,"Native, Born In US",MA,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,16.92,2.8284963541780774,3136
64454,79312150976197,March,MA,4514.1638,1250.0,40,45,4,,38,1,1,2,8,"Foreign Born, Not a US Citizen",MA,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,31.25,3.4420193761824107,1444
64455,79312150976197,March,MA,3568.425,1923.07,24,45,4,,41,2,1,2,8,"Foreign Born, Not a US Citizen",MA,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,80.12791666666666,4.383624316034376,1681
64638,852231065908798,March,MA,3572.9774,1500.0,70,45,1,,51,2,7,1,3,"Native, Born In US",MA,Hospitals (622),3060,"Private, Nonprofit",No,Yes,Employed-At Work,1.0,True,21.428571428571427,3.0647251450409425,2601
65257,19342160991698,March,MI,2835.9761,2884.61,60,45,1,,52,1,1,0,0,"Native, Born In US",MI,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,2704
65431,850979073425199,March,MN,1790.3355,461.53,50,45,1,,47,1,1,2,10,"Native, Born In US",MN,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,9.230599999999999,2.2225240518191183,2209
65910,717213680700119,March,MN,1624.8235,1057.69,80,46,1,,35,2,1,2,1,"Native, Born In US",MN,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,13.221125,2.5818159291387373,1225
65911,717213680700119,March,MN,1790.3355,1057.69,60,46,1,,49,1,1,2,1,"Native, Born In US",MN,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,17.62816666666667,2.869498001590518,2401
65997,82384015001406,March,MS,2304.4928,673.0,40,45,1,,29,2,5,0,0,"Native, Born In US",64,"Colleges and universities, including junior colleges (6112, 6113)",3060,Government - State,No,No,Employed-At Work,1.0,True,16.825,2.8228658755307916,841
66615,892081031001617,March,MO,2832.4836,1326.0,40,45,1,,48,1,1,3,10,"Native, Born In US",MO,"Colleges and universities, including junior colleges (6112, 6113)",3060,Government - State,No,Yes,Employed-At Work,1.0,False,33.15,3.5010427166318716,2304
66616,892081031001617,March,MO,2809.6733,769.0,60,45,1,,47,2,1,3,10,"Native, Born In US",MO,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,12.816666666666666,2.550746407283543,2209
66970,605104023104381,March,NE,896.5532,923.0,40,45,1,,47,2,1,4,10,"Native, Born In US",46,Hospitals (622),3060,"Private, Nonprofit",Yes,,Employed-At Work,1.0,True,23.075,3.138749780388916,2209
67444,910924099331609,March,NV,1170.7476,696.0,40,41,1,,41,1,1,2,8,"Foreign Born, Not a US Citizen",88,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,17.4,2.856470206220483,1681
67536,454316400200831,March,NV,1580.3913,1634.61,50,45,2,,51,2,1,0,0,"Native, Born In US",88,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,32.6922,3.4871365173398075,2601
67829,530309914524755,March,NH,465.4865,2884.61,45,46,1,,61,1,1,0,0,"Foreign Born, Not a US Citizen",NH,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,64.10244444444444,4.1604824980582364,3721
67979,317085904047331,March,NH,465.635,2884.61,80,45,1,,49,1,3,0,0,"Native, Born In US",NH,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-Absent,1.0,False,36.057625,3.585118353154675,2401
68962,30863560993096,March,NY,3695.7471,923.07,70,46,4,,33,1,7,0,0,"Foreign Born, Not a US Citizen",NY,Hospitals (622),3060,Government - State,Yes,,Employed-At Work,1.0,False,13.186714285714286,2.5792098292311167,1089
69108,363680045908795,March,NY,3253.751,336.0,21,44,1,,34,2,1,1,1,"Foreign Born, US Cit By Naturalization",NY,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,16.0,2.772588722239781,1156
69192,517391689600868,March,NY,3253.751,2884.61,60,46,1,,31,2,1,0,0,"Native, Born In US",NY,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,48.07683333333333,3.8728004256064557,961
69218,570965090731449,March,NY,4071.1089,1038.0,75,44,1,,27,1,7,0,0,"Native, Born In US",NY,Hospitals (622),3060,"Private, For Profit",No,No,Employed-Absent,1.0,False,13.84,2.6275629501895237,729
69428,975066986359810,March,NY,3033.7704,1076.92,70,45,1,7.0,32,2,3,0,0,"Native, Born In US",NY,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,15.38457142857143,2.7333651519395614,1024
69660,649910190000913,March,NY,3457.83,2021.0,35,46,1,,46,2,5,0,0,"Native, Born In US",NY,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,57.74285714285714,4.055999655914207,2116
70480,205009013106147,March,NC,3483.644,1019.23,60,45,1,,29,1,1,1,1,"Native, Born Abroad Of US Parent(s)",56,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,16.987166666666667,2.832458157013465,841
71436,760996091231169,March,OH,3250.5357,2884.61,40,45,1,,54,1,1,0,0,"Native, Born In US",OH,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,2916
71478,999810066300613,March,OH,3152.5623,2884.61,50,45,1,,59,1,1,0,0,"Native, Born In US",OH,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3481
72013,199860254230954,March,OR,1778.2287,2884.61,50,45,1,,55,1,1,0,0,"Native, Born In US",92,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3025
72096,720914098941889,March,OR,1846.0755,1250.0,40,45,1,,56,2,1,0,0,"Native, Born In US",92,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,31.25,3.4420193761824107,3136
72546,324037065908697,March,PA,3097.8744,820.0,40,45,1,,63,1,1,0,0,"Native, Born In US",PA,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,20.5,3.0204248861443626,3969
72551,405025607049241,March,PA,3093.1416,2884.61,65,45,1,,58,1,1,0,0,"Native, Born In US",PA,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,44.37861538461539,3.7927577179329193,3364
73000,299920028230914,March,PA,2955.6341,1153.0,80,45,4,,49,1,1,2,3,"Foreign Born, US Cit By Naturalization",PA,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,14.4125,2.6680958855951773,2401
73088,110471289400504,March,RI,608.2317,1000.0,40,44,4,,38,1,1,1,2,"Foreign Born, Not a US Citizen",RI,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,25.0,3.2188758248682006,1444
73797,140500058421717,March,SC,3925.8011,1538.0,80,45,1,,34,1,1,2,6,"Native, Born In US",57,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,19.225,2.9562115153917077,1156
75074,899840486430914,March,TX,3535.7354,1288.46,45,44,1,,44,1,5,0,0,"Native, Born In US",74,Insurance carriers and related activities (524),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,28.632444444444445,3.3545404959907925,1936
75083,901005614104478,March,TX,4170.3949,2884.61,50,46,1,2.0,51,1,1,2,3,"Native, Born in PR or US Outlying Area",74,Hospitals (622),3060,Government - Federal,No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,2601
75429,493891406045846,March,TX,3944.9888,1750.0,40,46,1,,64,1,1,0,0,"Foreign Born, Not a US Citizen",74,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,43.75,3.7784916128036232,4096
75971,958129810109408,March,TX,3353.2751,2884.61,50,46,1,,41,1,1,2,1,"Native, Born In US",74,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,1681
76155,694995015001207,March,UT,1834.3883,1288.0,41,46,1,,48,1,1,1,3,"Native, Born In US",87,"Colleges and universities, including junior colleges (6112, 6113)",3060,Government - State,No,No,Employed-At Work,1.0,False,31.414634146341463,3.447273839959991,2304
76565,99880619500915,March,VT,315.4523,961.0,50,45,1,,33,1,7,0,0,"Native, Born In US",VT,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,19.22,2.9559514035421466,1089
76575,150000095685916,March,VT,318.4058,2884.61,40,45,1,,39,1,1,3,6,"Native, Born In US",VT,Outpatient care centers (6214),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1521
76667,993040913559080,March,VT,308.0991,769.0,40,46,1,,58,1,1,0,0,"Native, Born In US",VT,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,19.225,2.9562115153917077,3364
77270,935023793519430,March,WA,3257.8224,1200.0,80,45,1,,33,1,1,1,2,"Native, Born In US",91,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,15.0,2.70805020110221,1089
